id,category
616950,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud
435300,Single-playerSteam Achievements Steam
1128540,Single-playerOnline PvPCross-Platform | Multiplayer Downloadable Content Steam | Achievements Steam Trading | Cards Steam Workshop Steam
359310,Single-playerSteam Achievements Full | controller supportSteam
220420,
22200,Single-playerSteam Achievements Steam | Trading Cards Steam
58610,Single-playerOnline PvPOnline | Co-opSteam Achievements Valve | Anti-Cheat enabledRequires | 3rd-Party Account: Eug Net (Supports | Linking to | Steam Account)
787740,Single-playerSteam Achievements Full | controller supportSteam | Cloud Requires agreement | to a | 3rd-party EULAConstruction | Simulator 2 | US - | Pocket Edition
209630,Single-playerSteam Achievements Full | controller supportSteam | Cloud Remote Play | on TV
680380,Single-playerSteam Achievements Full | controller supportSteam
71240,Single-playerPartial Controller
613470,Single-playerSteam Achievements Steam | Trading Cards Steam
760810,Single-playerOnline PvPShared/Split | Screen PvPOnline | Co-opShared/Split Screen | Co-opSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud StatsRemote Play
370060,
1244260,Single-playerSteam Achievements Profile | Features Limited 
774441,Single-playerSteam Achievements
552600,Online PvPOnline | Co-opSteam Achievements Steam | Cloud Requires 3rd-Party | Account: IDA Games | Account (Supports Linking | to Steam
1140130,Single-playerOnline Co-opCross-Platform | Multiplayer Steam Achievements Stats
1038740,Single-playerSteam Achievements Steam | Trading Cards Steam
1379970,Single-playerSteam is | learning about | this game 
712840,Single-playerSteam Trading | Cards Steam Cloud
429530,Single-playerSteam Trading
1224820,Single-playerOnline PvPShared/Split | Screen PvPDownloadable | Content Steam Achievements Full | controller supportIn-App | Purchases Steam Cloud Steam | Leaderboards Remote Play | on Phone Remote | Play on | Tablet Remote Play | on TVRemote | Play Together
1302930,Single-playerOnline PvPSteam | Achievements Requires 3rd-Party | Account: Childish Things | Online Play | Account Requires agreement | to a | 3rd-party EULACricket | Captain 2020
580040,Single-playerOnline PvPLAN | PvPOnline Co-opLAN | Co-opSteam Achievements Steam | Trading Cards Steam
224145,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud
451600,Single-playerOnline Co-opShared/Split | Screen Co-opCross-Platform | Multiplayer Steam Achievements Full | controller supportSteam | Trading Cards Captions | availableSteam Workshop Steam | Cloud StatsSteam Leaderboards Includes | level editorRemote | Play Together
568940,Single-playerDownloadable Content Steam | Trading Cards Partial | Controller Support
70210,
208296,Single-playerDownloadable Content Steam | Achievements Partial Controller | Support Steam Cloud Steam
203701,Single-playerDownloadable Content
352840,Single-playerDownloadable Content Steam | Achievements Steam Trading | Cards Partial Controller | Support Steam Cloud
798420,Online PvPOnline | Co-opIn-App Purchases Stats
1304550,Single-playerSteam Achievements Steam | Cloud StatsSteam Leaderboards Steam | is learning | about this
285440,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Steam Leaderboards Remote | Play Together
973600,Requires agreement | to a | 3rd-party EULAMovavi | Video Suite | 18 EULA
333980,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam
211780,
412670,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Steam Leaderboards Remote | Play Together
587470,
510420,Single-playerSteam Achievements Steam | Trading Cards Steam
605550,Single-playerCross-Platform Multiplayer Downloadable | Content Steam Achievements Full | controller supportSteam | Trading Cards Steam
267780,Single-playerDownloadable Content Steam | Achievements Steam Trading | Cards Steam Cloud Steam
4420,
966430,Single-playerFull controller
423364,Single-playerMMOOnline PvPOnline | Co-opCross-Platform Multiplayer Downloadable | Content Full controller
1148730,Single-playerProfile Features | Limited Requires agreement | to a | 3rd-party EULAErrant | Kingdom EULA
743130,Single-playerSteam Achievements Steam
854250,Single-playerPartial Controller
1259980,Single-playerOnline PvPSteam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud Requires | agreement to | a 3rd-party | EULARIDE 4
22130,
284440,Single-playerCross-Platform Multiplayer Downloadable | Content Steam Achievements Full | controller supportSteam | Trading Cards Steam
518040,Single-playerFull controller | supportRemote Play
245490,Single-playerIn-App Purchases Partial | Controller Support Requires | 3rd-Party Account: Uplay (Supports | Linking to | Steam Account)Requires | agreement to | a 3rd-party | EULATrials Fusion | EULA 1
509420,Cross-Platform Multiplayer Steam | Achievements In-App Purchases StatsIncludes | level editorRequires | agreement to | a 3rd-party | EULARiding Club | Championships EULA
283920,
705120,Single-playerSteam Achievements Steam | Trading Cards Captions | availableSteam Cloud Stats
340730,Single-playerSteam Achievements Steam | Trading Cards
684270,Single-playerSteam Achievements Steam
1149720,Single-playerOnline Co-opDownloadable | Content Steam Achievements Full | controller supportSteam | Trading Cards
1057180,Single-playerSteam Achievements
585190,Online PvPShared/Split | Screen PvPFull | controller supportSteam | Trading Cards Steam | Cloud Remote Play
857180,Single-playerOnline PvPCross-Platform | Multiplayer Steam Achievements StatsSteam
570220,Single-playerCross-Platform Multiplayer Downloadable | Content Steam Achievements Full | controller supportSteam | Trading Cards Steam
239090,Single-playerShared/Split Screen | PvPShared/Split Screen | Co-opSteam Achievements Partial | Controller Support StatsRemote | Play Together
1316550,Single-playerOnline PvPDownloadable | Content Steam Achievements Steam | Trading Cards In-App | Purchases Partial Controller | Support Remote Play | on Phone Remote | Play on
225824,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Cloud
261160,Single-playerDownloadable Content Steam | Achievements Full controller | supportCaptions availableSteam
306630,
233980,Single-playerSteam Achievements Steam | Trading Cards Partial | Controller Support Steam | Cloud Includes level | editorRemote Play | on Tablet
1356180,Single-playerOnline PvPSteam | Cloud Profile Features
933620,Single-playerDownloadable Content Steam | Achievements Steam Trading | Cards Steam Workshop Steam
765910,
225829,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Cloud
1233220,Single-playerAdditional High-Quality | Audio Steam Achievements Steam | Trading Cards Steam
609970,Single-playerDownloadable Content Steam | Achievements Steam Trading | Cards Steam Cloud StatsSteam
241240,Single-playerOnline Co-opCross-Platform | Multiplayer Steam Achievements Steam | Trading Cards Steam | Workshop Includes level
827250,Single-playerCross-Platform Multiplayer Downloadable | Content Steam Achievements Steam | Trading Cards Steam | Workshop Steam Cloud
449981,Single-playerDownloadable Content Steam | Trading Cards
871651,Single-playerDownloadable Content Steam
1009460,Single-playerSteam Achievements Steam
889903,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud
538021,Single-playerCross-Platform Multiplayer Downloadable | Content Steam Achievements Steam | Trading Cards Steam | Workshop Steam Cloud
1230560,Single-playerSteam Achievements Steam | Cloud Steam is | learning about | this game 
225823,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Cloud
213197,MMODownloadable Content
364810,Single-playerRequires agreement | to a | 3rd-party EULAStar | Trek Starfleet | Academy EULA
1058740,Single-playerSteam Achievements
340050,Single-playerOnline Co-opSteam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud
960710,Single-playerSteam Achievements Full | controller supportCaptions | availableProfile Features
1086640,Single-playerSteam Trading
521500,Single-playerSteam Trading
1031440,Single-playerSteam Achievements Steam | Trading Cards
208750,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Captions | availableSteam Cloud Remote | Play on
894630,Single-playerShared/Split Screen | PvPSteam Achievements Partial | Controller Support StatsRemote | Play Together
1180010,Single-playerOnline PvPShared/Split | Screen PvPShared/Split | Screen Co-opDownloadable | Content Steam Achievements Full | controller supportSteam | Trading Cards Captions | availableSteam Cloud Stats
561650,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards In-App Purchases
224163,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud
57620,
974290,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Cloud
891510,Single-playerSteam Trading
1135438,Single-playerOnline PvPDownloadable | Content Steam Workshop Partial | Controller Support StatsSteam
1095120,Single-playerSteam Achievements Full | controller supportSteam | Cloud Profile Features
445720,Single-playerOnline PvPFull | controller supportIn-App | Purchases Requires agreement | to a | 3rd-party EULABattle | Islands: Commanders
774091,Single-playerSteam Achievements Steam | Trading Cards
438150,Single-playerCross-Platform Multiplayer Downloadable | Content Profile Features
1080230,Single-playerSteam Achievements
567130,Single-playerFull controller | supportSteam Trading | Cards Steam Cloud
595740,Single-playerSteam Achievements Partial | Controller Support Steam | Cloud Requires agreement | to a | 3rd-party EULASAMURAI | WARRIORS: Spirit | of Sanada
1100960,Single-playerOnline PvPCross-Platform | Multiplayer Downloadable Content Steam | Achievements Steam Trading | Cards Steam Turn | Notifications Profile Features
707680,Online PvPPartial | Controller Support
347090,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud
275560,Single-playerCross-Platform Multiplayer Downloadable
936180,Single-playerSteam Achievements Partial | Controller Support Steam | Cloud Requires agreement | to a | 3rd-party EULAAtelier | Totori ~The | Adventurer of | Arland~ DX
234390,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Requires agreement | to a | 3rd-party EULATeleglitch: | Die More | Edition EULA
1101351,Single-playerSteam Achievements Steam | Trading Cards Steam | Cloud Valve Anti-Cheat | enabledStats Steam Leaderboards
379560,Single-playerDownloadable Content Partial | Controller Support
961490,Single-playerShared/Split Screen | Co-opSteam Achievements Full | controller supportSteam | Cloud Remote Play | on Phone Remote | Play on | Tablet Remote Play | on TVRemote | Play Together
828680,Single-playerOnline Co-opSteam | Achievements Partial Controller | Support Steam is | learning about | this game 
1205240,Single-playerSteam Achievements Steam
440540,Single-playerFull controller | supportSteam Trading | Cards Steam Cloud
41600,
1093330,Single-playerRequires agreement | to a | 3rd-party EULAConscious | Existence - | A Journey | Within EULA
1124530,
496101,Downloadable Content Steam | Achievements Steam Leaderboards
316910,Single-playerDownloadable Content Steam | Achievements Steam Trading | Cards Steam Workshop Steam
477270,
1098490,Single-playerPartial Controller
589670,Single-playerSteam Achievements Steam | Trading Cards Partial | Controller Support Steam | Cloud Includes level | editorRequires agreement | to a | 3rd-party EULADouble | Kick Heroes
